,m,l,P,r,T,rho,epsilon,adiabatic temperature gradient,actual temperature gradient,radiative
1139,0.5695695695695695,1.0034408542774547,1.5500104637239982,0.26861861282392124,0.5269793120511388,2.941311790193356,0.09674855715428338,0.4,0.22129126125904142,True
1140,0.57007007007007,1.003489147343193,1.5456576051865718,0.26880634997956593,0.5266515110195378,2.9348773768717638,0.09623088327964897,0.4,0.2212272216430882,True
1141,0.5705705705705706,1.0035371818858576,1.5413130821388485,0.26899423619800705,0.5263237149916793,2.9284507580343693,0.09571551684318057,0.4,0.2211631452917145,True
1142,0.5710710710710711,1.00358495906154,1.5369768831046196,0.2691822719785316,0.5259959236863365,2.922031928181166,0.09520244930172134,0.4,0.22109903187542201,True
1143,0.5715715715715716,1.0036324800301193,1.5326489965892693,0.269370457827511,0.525668136823072,2.9156208817448723,0.09469167213784073,0.4,0.2210348810534949,True
1144,0.572072072072072,1.0036797459344766,1.5283294111853372,0.26955879424400764,0.5253403541205064,2.9092176133013337,0.09418317686514602,0.4,0.22097069249625115,True
1145,0.5725725725725725,1.0037267579121845,1.5240181155131525,0.2697472817278694,0.5250125752972915,2.9028221174515068,0.09367695502513951,0.4,0.22090646587260898,True
1146,0.5730730730730731,1.0037735170968687,1.5197150982139167,0.2699359207806733,0.5246848000722246,2.896434388807762,0.09317299818677585,0.4,0.22084220084862266,True
1147,0.5735735735735736,1.0038200246182096,1.515420347949699,0.2701247119057255,0.524357028164248,2.8900544219939652,0.09267129794637387,0.4,0.2207778970874795,True
1148,0.5740740740740741,1.0038662816019412,1.5111338534034386,0.2703136556080615,0.5240292592924489,2.8836822116455694,0.09217184592752901,0.4,0.2207135542494954,True
1149,0.5745745745745745,1.0039122891698518,1.5068556032789426,0.270502752394446,0.5237014931760597,2.8773177524096973,0.09167463378102707,0.4,0.22064917199210507,True
1150,0.575075075075075,1.003958048439783,1.5025855863008863,0.270692002773373,0.5233737295344577,2.8709610389452296,0.09117965318475621,0.4,0.22058474996986363,True
1151,0.5755755755755756,1.004003560525631,1.4983237912148173,0.2708814072550656,0.5230459680871655,2.864612065922898,0.09068689584362076,0.4,0.22052028783443745,True
1152,0.5760760760760761,1.004048826537346,1.4940702067871505,0.27107096635147615,0.5227182085538506,2.8582708280253657,0.09019635348945625,0.4,0.22045578523460016,True
1153,0.5765765765765766,1.0040938475809313,1.4898248218051713,0.27126068057628616,0.5223904506543259,2.851937319947321,0.08970801788094124,0.4,0.2203912418162275,True
1154,0.577077077077077,1.0041386247584454,1.4855876250770323,0.27145055044490657,0.5220626941085489,2.8456115363955585,0.08922188080351226,0.4,0.22032665722229602,True
1155,0.5775775775775776,1.0041831591679997,1.4813586054317558,0.2716405764744775,0.5217349386366223,2.8392934720890746,0.08873793406927978,0.4,0.22026203109287332,True
